Income,Needs,Wants,Savings,Total_Spending,Financial_Balance,Tipe
34018000.0,20448000.0,13512000.0,2895000.0,33960000.0,58000.0,normal
47145000.0,19900000.0,27016000.0,4818000.0,46916000.0,229000.0,boros
79822000.0,57085000.0,20804000.0,15790000.0,77889000.0,1933000.0,hemat
4382000.0,2364000.0,1722000.0,738000.0,4086000.0,296000.0,normal
63322000.0,32993000.0,39063000.0,3339000.0,72056000.0,-8734000.0,boros
3367000.0,1736000.0,1173000.0,624000.0,2909000.0,458000.0,normal
10737000.0,4403000.0,6913000.0,906000.0,11316000.0,-579000.0,boros
39919000.0,21204000.0,14753000.0,6590000.0,35957000.0,3962000.0,normal
74328000.0,45422000.0,30970000.0,8894000.0,76392000.0,-2064000.0,normal
48746000.0,32133000.0,16991000.0,8686000.0,49124000.0,-378000.0,normal
60060000.0,38232000.0,18431000.0,8620000.0,56663000.0,3397000.0,normal
6409000.0,2566000.0,3491000.0,642000.0,6057000.0,352000.0,boros
72707000.0,31423000.0,48466000.0,3630000.0,79889000.0,-7182000.0,boros
31335000.0,16156000.0,16380000.0,1662000.0,32536000.0,-1201000.0,boros
16300000.0,9058000.0,5236000.0,4283000.0,14294000.0,2006000.0,hemat
5945000.0,2834000.0,2943000.0,460000.0,5777000.0,168000.0,boros
80267000.0,48887000.0,25929000.0,11551000.0,74816000.0,5451000.0,normal
35979000.0,25267000.0,10775000.0,6370000.0,36042000.0,-63000.0,normal
71155000.0,26748000.0,43043000.0,6740000.0,69791000.0,1364000.0,boros
46110000.0,28575000.0,19018000.0,7139000.0,47593000.0,-1483000.0,normal
49540000.0,34555000.0,16100000.0,7759000.0,50655000.0,-1115000.0,normal
88535000.0,50031000.0,33510000.0,12656000.0,83541000.0,4994000.0,normal
60566000.0,40864000.0,20068000.0,5911000.0,60932000.0,-366000.0,normal
54504000.0,30256000.0,20865000.0,8757000.0,51121000.0,3383000.0,normal
48397000.0,21166000.0,30447000.0,4979000.0,51613000.0,-3216000.0,boros
45880000.0,34003000.0,13535000.0,6930000.0,47538000.0,-1658000.0,normal
80368000.0,50224000.0,33209000.0,13477000.0,83433000.0,-3065000.0,normal
32608000.0,15207000.0,18708000.0,1932000.0,33915000.0,-1307000.0,boros
4704000.0,2910000.0,1513000.0,719000.0,4423000.0,281000.0,normal
10694000.0,4704000.0,6855000.0,786000.0,11559000.0,-865000.0,boros
71894000.0,29337000.0,44546000.0,5896000.0,73883000.0,-1989000.0,boros
84253000.0,55055000.0,25906000.0,11119000.0,80961000.0,3292000.0,normal
8073000.0,5568000.0,1884000.0,1445000.0,7452000.0,621000.0,hemat
10247000.0,6402000.0,2409000.0,2514000.0,8811000.0,1436000.0,hemat
10149000.0,4339000.0,6454000.0,716000.0,10793000.0,-644000.0,boros
17034000.0,10534000.0,6237000.0,2705000.0,16771000.0,263000.0,normal
12706000.0,8049000.0,4668000.0,1197000.0,12717000.0,-11000.0,normal
35275000.0,16488000.0,18861000.0,2937000.0,35349000.0,-74000.0,boros
36663000.0,25392000.0,7321000.0,8919000.0,32713000.0,3950000.0,hemat
48262000.0,30109000.0,12495000.0,10513000.0,42604000.0,5658000.0,hemat
73378000.0,45676000.0,16876000.0,16417000.0,62552000.0,10826000.0,hemat
52970000.0,23876000.0,30533000.0,4758000.0,54409000.0,-1439000.0,boros
10206000.0,4461000.0,5549000.0,629000.0,10010000.0,196000.0,boros
76463000.0,37938000.0,21045000.0,22114000.0,58983000.0,17480000.0,hemat
69596000.0,43917000.0,19763000.0,11489000.0,63680000.0,5916000.0,hemat
64810000.0,38509000.0,25301000.0,13226000.0,63810000.0,1000000.0,hemat
51892000.0,18469000.0,34365000.0,5140000.0,52834000.0,-942000.0,boros
37991000.0,27330000.0,9845000.0,6027000.0,37175000.0,816000.0,normal
17876000.0,10971000.0,5325000.0,2365000.0,16296000.0,1580000.0,normal
88914000.0,41361000.0,44481000.0,9057000.0,85842000.0,3072000.0,boros
80762000.0,50817000.0,29801000.0,6311000.0,80618000.0,144000.0,normal
22823000.0,14298000.0,8639000.0,3504000.0,22937000.0,-114000.0,normal
30988000.0,13091000.0,18277000.0,2232000.0,31368000.0,-380000.0,boros
7153000.0,3378000.0,4041000.0,630000.0,7419000.0,-266000.0,boros
69573000.0,40383000.0,24230000.0,10671000.0,64613000.0,4960000.0,normal
58417000.0,37859000.0,20056000.0,8753000.0,57915000.0,502000.0,normal
72333000.0,43784000.0,17238000.0,18459000.0,61022000.0,11311000.0,hemat
10876000.0,5858000.0,4607000.0,1727000.0,10465000.0,411000.0,normal
11367000.0,5723000.0,6122000.0,807000.0,11845000.0,-478000.0,boros
79810000.0,50142000.0,20013000.0,15695000.0,70155000.0,9655000.0,hemat
61810000.0,40641000.0,16759000.0,11908000.0,57400000.0,4410000.0,hemat
29148000.0,12527000.0,16720000.0,2107000.0,29247000.0,-99000.0,boros
42179000.0,25801000.0,11327000.0,8734000.0,37128000.0,5051000.0,hemat
41019000.0,19712000.0,19740000.0,3464000.0,39452000.0,1567000.0,boros
43922000.0,21322000.0,26026000.0,1997000.0,47348000.0,-3426000.0,boros
34383000.0,13579000.0,22126000.0,3007000.0,35705000.0,-1322000.0,boros
87574000.0,37144000.0,46350000.0,12396000.0,83494000.0,4080000.0,boros
30104000.0,20360000.0,8278000.0,7427000.0,28638000.0,1466000.0,hemat
37614000.0,27758000.0,5993000.0,6812000.0,33751000.0,3863000.0,hemat
78007000.0,42845000.0,23499000.0,18633000.0,66344000.0,11663000.0,hemat
2543000.0,1681000.0,644000.0,634000.0,2325000.0,218000.0,hemat
72771000.0,43746000.0,22691000.0,11974000.0,66437000.0,6334000.0,normal
21944000.0,13682000.0,5688000.0,5547000.0,19370000.0,2574000.0,hemat
53326000.0,30608000.0,16145000.0,13204000.0,46753000.0,6573000.0,hemat
24940000.0,15272000.0,5751000.0,6425000.0,21023000.0,3917000.0,hemat
78082000.0,48304000.0,20874000.0,18673000.0,69178000.0,8904000.0,hemat
83214000.0,49101000.0,26022000.0,17433000.0,75123000.0,8091000.0,hemat
18636000.0,7218000.0,11133000.0,1380000.0,18351000.0,285000.0,boros
81231000.0,54617000.0,19290000.0,14419000.0,73907000.0,7324000.0,hemat
12375000.0,8387000.0,3236000.0,3453000.0,11623000.0,752000.0,hemat
41314000.0,24596000.0,9900000.0,10701000.0,34496000.0,6818000.0,hemat
3555000.0,1423000.0,2204000.0,167000.0,3627000.0,-72000.0,boros
34820000.0,21102000.0,14990000.0,4429000.0,36092000.0,-1272000.0,normal
9155000.0,5645000.0,2690000.0,1685000.0,8335000.0,820000.0,hemat
58352000.0,19875000.0,38912000.0,7396000.0,58787000.0,-435000.0,boros
63493000.0,39861000.0,15358000.0,12753000.0,55219000.0,8274000.0,normal
11523000.0,5875000.0,6812000.0,808000.0,12687000.0,-1164000.0,boros
75175000.0,37435000.0,27114000.0,15786000.0,64549000.0,10626000.0,normal
21672000.0,13609000.0,6690000.0,3509000.0,20299000.0,1373000.0,normal
28962000.0,17547000.0,9609000.0,4169000.0,27156000.0,1806000.0,normal
11611000.0,7127000.0,4478000.0,1452000.0,11605000.0,6000.0,normal
74958000.0,40710000.0,30028000.0,12884000.0,70738000.0,4220000.0,normal
45705000.0,22143000.0,24856000.0,3553000.0,46999000.0,-1294000.0,boros
75805000.0,41442000.0,39349000.0,5298000.0,80791000.0,-4986000.0,boros
37246000.0,18064000.0,23131000.0,2486000.0,41195000.0,-3949000.0,boros
34988000.0,19431000.0,19129000.0,1875000.0,38560000.0,-3572000.0,boros
42800000.0,25062000.0,13449000.0,8370000.0,38511000.0,4289000.0,normal
44853000.0,29431000.0,11014000.0,9102000.0,40445000.0,4408000.0,hemat
35314000.0,14983000.0,21401000.0,3126000.0,36384000.0,-1070000.0,boros
40935000.0,17713000.0,27997000.0,1641000.0,45710000.0,-4775000.0,boros
43736000.0,27240000.0,11816000.0,9902000.0,39056000.0,4680000.0,hemat
88545000.0,36337000.0,57589000.0,5120000.0,93926000.0,-5381000.0,boros
56073000.0,35707000.0,17014000.0,11001000.0,52721000.0,3352000.0,hemat
77013000.0,54953000.0,19459000.0,11899000.0,74412000.0,2601000.0,hemat
46965000.0,20523000.0,25395000.0,3892000.0,45918000.0,1047000.0,boros
54085000.0,24024000.0,32359000.0,2933000.0,56383000.0,-2298000.0,boros
4939000.0,2747000.0,1901000.0,624000.0,4648000.0,291000.0,normal
26609000.0,12674000.0,15573000.0,1675000.0,28247000.0,-1638000.0,boros
70663000.0,30592000.0,44271000.0,5519000.0,74863000.0,-4200000.0,boros
32941000.0,12046000.0,19369000.0,3613000.0,31415000.0,1526000.0,boros
66326000.0,34276000.0,20798000.0,17766000.0,55074000.0,11252000.0,hemat
4448000.0,2788000.0,1247000.0,816000.0,4035000.0,413000.0,normal
48417000.0,24719000.0,28512000.0,3609000.0,53231000.0,-4814000.0,boros
88232000.0,53877000.0,28974000.0,16176000.0,82851000.0,5381000.0,hemat
61333000.0,33519000.0,28127000.0,10171000.0,61646000.0,-313000.0,normal
65142000.0,35762000.0,28050000.0,7145000.0,63812000.0,1330000.0,normal
40836000.0,17383000.0,26980000.0,5082000.0,44363000.0,-3527000.0,boros
27343000.0,15046000.0,10155000.0,4484000.0,25201000.0,2142000.0,normal
39636000.0,22348000.0,11087000.0,8907000.0,33435000.0,6201000.0,hemat
46295000.0,21607000.0,25541000.0,5303000.0,47148000.0,-853000.0,boros
64454000.0,28421000.0,40883000.0,2622000.0,69304000.0,-4850000.0,boros
16086000.0,7784000.0,8691000.0,1534000.0,16475000.0,-389000.0,boros
33459000.0,13355000.0,22874000.0,2058000.0,36229000.0,-2770000.0,boros
79454000.0,52145000.0,20562000.0,13170000.0,72707000.0,6747000.0,normal
2588000.0,1667000.0,557000.0,676000.0,2224000.0,364000.0,hemat
76022000.0,40955000.0,19940000.0,21638000.0,60895000.0,15127000.0,hemat
6422000.0,3445000.0,3183000.0,649000.0,6628000.0,-206000.0,boros
70402000.0,48514000.0,19669000.0,9833000.0,68183000.0,2219000.0,normal
86589000.0,53988000.0,29921000.0,15110000.0,83909000.0,2680000.0,normal
70569000.0,43289000.0,23921000.0,7932000.0,67210000.0,3359000.0,normal
48420000.0,30334000.0,12643000.0,11784000.0,42977000.0,5443000.0,normal
13636000.0,5668000.0,8368000.0,891000.0,14036000.0,-400000.0,boros
6510000.0,4096000.0,2637000.0,929000.0,6733000.0,-223000.0,normal
36533000.0,21109000.0,12962000.0,7210000.0,34071000.0,2462000.0,normal
38767000.0,22793000.0,11542000.0,7857000.0,34335000.0,4432000.0,hemat
22920000.0,15194000.0,4133000.0,5716000.0,19327000.0,3593000.0,hemat
38512000.0,18148000.0,21277000.0,1696000.0,39425000.0,-913000.0,boros
28543000.0,14410000.0,14664000.0,1423000.0,29074000.0,-531000.0,boros
6725000.0,4310000.0,1634000.0,1568000.0,5944000.0,781000.0,hemat
42148000.0,27729000.0,13113000.0,5035000.0,40842000.0,1306000.0,normal
43418000.0,25308000.0,15843000.0,8314000.0,41151000.0,2267000.0,hemat
60043000.0,29548000.0,34234000.0,6773000.0,63782000.0,-3739000.0,boros
50196000.0,26408000.0,20449000.0,9216000.0,46857000.0,3339000.0,normal
81537000.0,52467000.0,25929000.0,11995000.0,78396000.0,3141000.0,normal
34462000.0,22069000.0,9394000.0,5178000.0,31463000.0,2999000.0,hemat
21337000.0,10577000.0,11373000.0,1882000.0,21950000.0,-613000.0,boros
8029000.0,3651000.0,4192000.0,807000.0,7843000.0,186000.0,boros
35910000.0,21951000.0,14683000.0,3413000.0,36634000.0,-724000.0,normal
6184000.0,3940000.0,1224000.0,1869000.0,5164000.0,1020000.0,hemat
44718000.0,25455000.0,12679000.0,10874000.0,38134000.0,6584000.0,hemat
75958000.0,48170000.0,14077000.0,26646000.0,62247000.0,13711000.0,hemat
46410000.0,30203000.0,11067000.0,13718000.0,41270000.0,5140000.0,hemat
61849000.0,28309000.0,31626000.0,6457000.0,59935000.0,1914000.0,boros
81308000.0,34767000.0,48906000.0,4897000.0,83673000.0,-2365000.0,boros
13251000.0,6655000.0,7637000.0,836000.0,14292000.0,-1041000.0,boros
51113000.0,28257000.0,18704000.0,9284000.0,46961000.0,4152000.0,normal
34196000.0,20079000.0,9715000.0,7706000.0,29794000.0,4402000.0,hemat
54921000.0,35179000.0,13771000.0,10037000.0,48950000.0,5971000.0,hemat
13708000.0,6955000.0,6746000.0,983000.0,13701000.0,7000.0,boros
34620000.0,20416000.0,12251000.0,4610000.0,32667000.0,1953000.0,normal
65067000.0,37893000.0,21824000.0,11612000.0,59717000.0,5350000.0,hemat
48942000.0,28472000.0,21150000.0,8415000.0,49622000.0,-680000.0,normal
66654000.0,32128000.0,39930000.0,3177000.0,72058000.0,-5404000.0,boros
40415000.0,26233000.0,12123000.0,7579000.0,38356000.0,2059000.0,normal
16888000.0,8814000.0,6742000.0,2889000.0,15556000.0,1332000.0,normal
22538000.0,13093000.0,8053000.0,3418000.0,21146000.0,1392000.0,normal
69663000.0,41019000.0,25479000.0,10521000.0,66498000.0,3165000.0,normal
33843000.0,16711000.0,16736000.0,2928000.0,33447000.0,396000.0,boros
37072000.0,24508000.0,9984000.0,7600000.0,34492000.0,2580000.0,hemat
74860000.0,41774000.0,28286000.0,13542000.0,70060000.0,4800000.0,normal
21457000.0,13910000.0,5972000.0,3474000.0,19882000.0,1575000.0,normal
75435000.0,47400000.0,19533000.0,14929000.0,66933000.0,8502000.0,hemat
12714000.0,6570000.0,6479000.0,543000.0,13049000.0,-335000.0,boros
14774000.0,6038000.0,8712000.0,1529000.0,14750000.0,24000.0,boros
31753000.0,21280000.0,7162000.0,8387000.0,28442000.0,3311000.0,hemat
78039000.0,31942000.0,44493000.0,6036000.0,76435000.0,1604000.0,boros
65597000.0,41748000.0,14504000.0,16843000.0,56252000.0,9345000.0,hemat
67613000.0,31038000.0,41382000.0,4610000.0,72420000.0,-4807000.0,boros
18870000.0,9413000.0,10062000.0,1066000.0,19475000.0,-605000.0,boros
80586000.0,61979000.0,25682000.0,10604000.0,87661000.0,-7075000.0,normal
10097000.0,4828000.0,5403000.0,1099000.0,10231000.0,-134000.0,boros
11590000.0,6864000.0,3305000.0,2422000.0,10169000.0,1421000.0,hemat
32928000.0,22277000.0,10880000.0,4126000.0,33157000.0,-229000.0,normal
50650000.0,31786000.0,9673000.0,12389000.0,41459000.0,9191000.0,hemat
66297000.0,44182000.0,14506000.0,16852000.0,58688000.0,7609000.0,hemat
61445000.0,26716000.0,34966000.0,5241000.0,61682000.0,-237000.0,boros
77011000.0,55141000.0,15339000.0,18444000.0,70480000.0,6531000.0,hemat
53886000.0,34346000.0,20773000.0,5690000.0,55119000.0,-1233000.0,normal
7907000.0,5452000.0,2356000.0,1301000.0,7808000.0,99000.0,normal
42580000.0,28175000.0,8607000.0,10866000.0,36782000.0,5798000.0,hemat
65247000.0,41118000.0,25712000.0,10662000.0,66830000.0,-1583000.0,normal
44621000.0,25530000.0,15360000.0,8388000.0,40890000.0,3731000.0,normal
13739000.0,7808000.0,4753000.0,1804000.0,12561000.0,1178000.0,normal
64820000.0,29096000.0,36572000.0,4792000.0,65668000.0,-848000.0,boros
68184000.0,31216000.0,37413000.0,5254000.0,68629000.0,-445000.0,boros
67590000.0,45147000.0,24731000.0,6718000.0,69878000.0,-2288000.0,normal
33260000.0,15419000.0,19047000.0,1421000.0,34466000.0,-1206000.0,boros
62301000.0,26030000.0,36638000.0,6386000.0,62668000.0,-367000.0,boros
69110000.0,28643000.0,41953000.0,3866000.0,70596000.0,-1486000.0,boros
34958000.0,25707000.0,9845000.0,4548000.0,35552000.0,-594000.0,normal
40369000.0,23177000.0,14778000.0,4908000.0,37955000.0,2414000.0,normal
43858000.0,28907000.0,10909000.0,10469000.0,39816000.0,4042000.0,hemat
52842000.0,31781000.0,21038000.0,8801000.0,52819000.0,23000.0,normal
26607000.0,18752000.0,8100000.0,4624000.0,26852000.0,-245000.0,normal
16359000.0,9416000.0,6263000.0,2367000.0,15679000.0,680000.0,normal
24298000.0,14702000.0,8141000.0,3332000.0,22843000.0,1455000.0,normal
47425000.0,29726000.0,15676000.0,9016000.0,45402000.0,2023000.0,normal
68765000.0,42568000.0,13731000.0,18575000.0,56299000.0,12466000.0,hemat
78965000.0,46253000.0,21054000.0,21015000.0,67307000.0,11658000.0,hemat
82819000.0,52653000.0,18429000.0,18766000.0,71082000.0,11737000.0,hemat
55017000.0,33427000.0,11443000.0,13518000.0,44870000.0,10147000.0,hemat
81081000.0,41038000.0,34016000.0,11260000.0,75054000.0,6027000.0,normal
24757000.0,13932000.0,9146000.0,4406000.0,23078000.0,1679000.0,normal
40064000.0,24232000.0,12020000.0,8823000.0,36252000.0,3812000.0,hemat
22432000.0,13467000.0,6217000.0,3966000.0,19684000.0,2748000.0,hemat
13551000.0,9124000.0,3018000.0,3270000.0,12142000.0,1409000.0,hemat
54461000.0,38701000.0,16999000.0,11736000.0,55700000.0,-1239000.0,hemat
22882000.0,13719000.0,6159000.0,5063000.0,19878000.0,3004000.0,hemat
52651000.0,29130000.0,18445000.0,10272000.0,47575000.0,5076000.0,normal
8603000.0,5588000.0,1820000.0,1706000.0,7408000.0,1195000.0,hemat
16641000.0,10771000.0,3895000.0,3557000.0,14666000.0,1975000.0,hemat
29257000.0,19768000.0,6835000.0,5399000.0,26603000.0,2654000.0,hemat
34709000.0,15184000.0,22170000.0,3417000.0,37354000.0,-2645000.0,boros
25519000.0,16041000.0,6769000.0,4235000.0,22810000.0,2709000.0,hemat
68594000.0,43324000.0,16313000.0,13565000.0,59637000.0,8957000.0,hemat
7103000.0,3649000.0,4098000.0,343000.0,7747000.0,-644000.0,boros
51940000.0,28682000.0,19207000.0,8557000.0,47889000.0,4051000.0,normal
4204000.0,2511000.0,1342000.0,846000.0,3853000.0,351000.0,normal
80107000.0,50933000.0,20360000.0,19229000.0,71293000.0,8814000.0,hemat
59145000.0,37362000.0,20428000.0,6415000.0,57790000.0,1355000.0,normal
63249000.0,20932000.0,44648000.0,3260000.0,65580000.0,-2331000.0,boros
59284000.0,41794000.0,18334000.0,10548000.0,60128000.0,-844000.0,normal
49047000.0,31737000.0,14179000.0,8615000.0,45916000.0,3131000.0,normal
10711000.0,5422000.0,6624000.0,940000.0,12046000.0,-1335000.0,boros
37065000.0,22929000.0,12983000.0,7228000.0,35912000.0,1153000.0,normal
67796000.0,35084000.0,21832000.0,18182000.0,56916000.0,10880000.0,hemat
84000000.0,56522000.0,27312000.0,14496000.0,83834000.0,166000.0,hemat
29162000.0,12733000.0,17380000.0,1996000.0,30113000.0,-951000.0,boros
60342000.0,41216000.0,11656000.0,11458000.0,52872000.0,7470000.0,hemat
87110000.0,48076000.0,24838000.0,25329000.0,72914000.0,14196000.0,hemat
52738000.0,22673000.0,31279000.0,4521000.0,53952000.0,-1214000.0,boros
74753000.0,38436000.0,36783000.0,5690000.0,75219000.0,-466000.0,boros
54180000.0,29621000.0,27044000.0,2967000.0,56665000.0,-2485000.0,boros
40677000.0,26033000.0,8721000.0,9740000.0,34754000.0,5923000.0,hemat
61790000.0,24618000.0,39338000.0,4762000.0,63956000.0,-2166000.0,boros
73994000.0,38189000.0,43378000.0,4498000.0,81567000.0,-7573000.0,boros
67785000.0,51288000.0,16109000.0,11078000.0,67397000.0,388000.0,hemat
76066000.0,44126000.0,32041000.0,11844000.0,76167000.0,-101000.0,normal
91069000.0,55187000.0,19993000.0,20369000.0,75180000.0,15889000.0,hemat
67442000.0,45349000.0,16892000.0,13174000.0,62241000.0,5201000.0,hemat
76353000.0,37106000.0,40918000.0,6061000.0,78024000.0,-1671000.0,boros
26287000.0,13485000.0,7535000.0,6799000.0,21020000.0,5267000.0,hemat
15382000.0,7798000.0,8708000.0,838000.0,16506000.0,-1124000.0,boros
36876000.0,25227000.0,10565000.0,4164000.0,35792000.0,1084000.0,normal
27868000.0,17693000.0,9480000.0,5272000.0,27173000.0,695000.0,normal
38976000.0,17844000.0,21794000.0,3289000.0,39638000.0,-662000.0,boros
14227000.0,8366000.0,4243000.0,3314000.0,12609000.0,1618000.0,hemat
40285000.0,21392000.0,14112000.0,7937000.0,35504000.0,4781000.0,normal
78317000.0,36040000.0,41803000.0,4182000.0,77843000.0,474000.0,boros
5903000.0,3939000.0,1967000.0,1058000.0,5906000.0,-3000.0,hemat
23865000.0,11839000.0,12213000.0,2787000.0,24052000.0,-187000.0,normal
35601000.0,22936000.0,8020000.0,9605000.0,30956000.0,4645000.0,hemat
52092000.0,36209000.0,14328000.0,8192000.0,50537000.0,1555000.0,normal
41469000.0,21375000.0,12338000.0,11024000.0,33713000.0,7756000.0,hemat
4163000.0,2666000.0,2389000.0,262000.0,5055000.0,-892000.0,boros
57838000.0,21899000.0,36097000.0,6059000.0,57996000.0,-158000.0,boros
63280000.0,39095000.0,23882000.0,8096000.0,62977000.0,303000.0,normal
11835000.0,5529000.0,7147000.0,624000.0,12676000.0,-841000.0,boros
3052000.0,2048000.0,701000.0,605000.0,2749000.0,303000.0,hemat
48984000.0,32833000.0,19701000.0,3929000.0,52534000.0,-3550000.0,normal
76470000.0,37138000.0,45605000.0,4675000.0,82743000.0,-6273000.0,boros
72550000.0,36631000.0,35550000.0,3783000.0,72181000.0,369000.0,boros
44210000.0,28872000.0,11649000.0,10308000.0,40521000.0,3689000.0,hemat
34050000.0,19816000.0,9894000.0,6522000.0,29710000.0,4340000.0,hemat
4200000.0,2284000.0,1568000.0,643000.0,3852000.0,348000.0,normal
69024000.0,42903000.0,22733000.0,13560000.0,65636000.0,3388000.0,normal
21821000.0,9102000.0,13517000.0,1758000.0,22619000.0,-798000.0,boros
89793000.0,48238000.0,40623000.0,9702000.0,88861000.0,932000.0,normal
7887000.0,3313000.0,5229000.0,510000.0,8542000.0,-655000.0,boros
77956000.0,48343000.0,22547000.0,18033000.0,70890000.0,7066000.0,normal
24455000.0,12953000.0,10099000.0,3156000.0,23052000.0,1403000.0,normal
81878000.0,48765000.0,24159000.0,17346000.0,72924000.0,8954000.0,hemat
36280000.0,25103000.0,15147000.0,4420000.0,40250000.0,-3970000.0,normal
22448000.0,13827000.0,4726000.0,6022000.0,18553000.0,3895000.0,hemat
11272000.0,6939000.0,3618000.0,1940000.0,10557000.0,715000.0,normal
12593000.0,7922000.0,3295000.0,2910000.0,11217000.0,1376000.0,hemat
81903000.0,53989000.0,24012000.0,15950000.0,78001000.0,3902000.0,normal
27456000.0,14508000.0,14138000.0,996000.0,28646000.0,-1190000.0,boros
90165000.0,49255000.0,28924000.0,19347000.0,78179000.0,11986000.0,hemat
75679000.0,29395000.0,47929000.0,6081000.0,77324000.0,-1645000.0,boros
68078000.0,29624000.0,37361000.0,7432000.0,66985000.0,1093000.0,boros
64733000.0,31091000.0,35631000.0,5547000.0,66722000.0,-1989000.0,boros
80775000.0,49998000.0,21208000.0,18870000.0,71206000.0,9569000.0,hemat
21586000.0,10919000.0,12272000.0,950000.0,23191000.0,-1605000.0,boros
87938000.0,42190000.0,26671000.0,21262000.0,68861000.0,19077000.0,hemat
42396000.0,27362000.0,12988000.0,5332000.0,40350000.0,2046000.0,normal
70010000.0,35218000.0,34553000.0,5855000.0,69771000.0,239000.0,boros
71086000.0,40912000.0,27940000.0,10386000.0,68852000.0,2234000.0,normal
78143000.0,37464000.0,41516000.0,5262000.0,78980000.0,-837000.0,boros
40448000.0,21799000.0,18262000.0,6137000.0,40061000.0,387000.0,normal
24704000.0,15588000.0,6396000.0,4851000.0,21984000.0,2720000.0,hemat
78511000.0,49595000.0,28935000.0,8945000.0,78530000.0,-19000.0,normal
7796000.0,3185000.0,4290000.0,628000.0,7475000.0,321000.0,boros
51471000.0,35504000.0,14737000.0,7905000.0,50241000.0,1230000.0,normal
68443000.0,45882000.0,15480000.0,15082000.0,61362000.0,7081000.0,hemat
81013000.0,48998000.0,15272000.0,23213000.0,64270000.0,16743000.0,hemat
12288000.0,8330000.0,2425000.0,3052000.0,10755000.0,1533000.0,hemat
42820000.0,18901000.0,26222000.0,2594000.0,45123000.0,-2303000.0,boros
65680000.0,43235000.0,11460000.0,15175000.0,54695000.0,10985000.0,hemat
80764000.0,30345000.0,53938000.0,7309000.0,84283000.0,-3519000.0,boros
56924000.0,28557000.0,31809000.0,3464000.0,60366000.0,-3442000.0,boros
23824000.0,12789000.0,7204000.0,5332000.0,19993000.0,3831000.0,hemat
13680000.0,9059000.0,3504000.0,2920000.0,12563000.0,1117000.0,hemat
39774000.0,20546000.0,13764000.0,7696000.0,34310000.0,5464000.0,normal
15975000.0,8588000.0,9204000.0,967000.0,17792000.0,-1817000.0,boros
60666000.0,30994000.0,37593000.0,2813000.0,68587000.0,-7921000.0,boros
46604000.0,24325000.0,21834000.0,7357000.0,46159000.0,445000.0,normal
22933000.0,14108000.0,5256000.0,6659000.0,19364000.0,3569000.0,hemat
59693000.0,26809000.0,30134000.0,5587000.0,56943000.0,2750000.0,boros
9994000.0,6125000.0,2646000.0,2537000.0,8771000.0,1223000.0,hemat
56992000.0,22694000.0,37485000.0,3623000.0,60179000.0,-3187000.0,boros
61081000.0,37802000.0,12985000.0,16120000.0,50787000.0,10294000.0,hemat
3310000.0,1891000.0,980000.0,779000.0,2871000.0,439000.0,hemat
61014000.0,35520000.0,21451000.0,10675000.0,56971000.0,4043000.0,normal
30998000.0,19859000.0,9894000.0,3802000.0,29753000.0,1245000.0,normal
5724000.0,3680000.0,1883000.0,1039000.0,5563000.0,161000.0,hemat
39801000.0,23310000.0,13332000.0,6764000.0,36642000.0,3159000.0,normal
33526000.0,23349000.0,7070000.0,6507000.0,30419000.0,3107000.0,hemat
64692000.0,40108000.0,22732000.0,8175000.0,62840000.0,1852000.0,normal
65694000.0,28493000.0,36436000.0,5338000.0,64929000.0,765000.0,boros
38844000.0,23999000.0,12007000.0,8591000.0,36006000.0,2838000.0,hemat
55508000.0,36881000.0,23380000.0,5941000.0,60261000.0,-4753000.0,boros
71896000.0,50067000.0,18296000.0,17403000.0,68363000.0,3533000.0,hemat
6870000.0,3310000.0,3781000.0,548000.0,7091000.0,-221000.0,boros
14847000.0,8163000.0,3723000.0,4771000.0,11886000.0,2961000.0,hemat
43059000.0,20137000.0,23785000.0,3860000.0,43922000.0,-863000.0,boros
73752000.0,40930000.0,39186000.0,4362000.0,80116000.0,-6364000.0,boros
46687000.0,22964000.0,25229000.0,3365000.0,48193000.0,-1506000.0,boros
18198000.0,10280000.0,5566000.0,4032000.0,15846000.0,2352000.0,hemat
83570000.0,58178000.0,27620000.0,9264000.0,85798000.0,-2228000.0,normal
22769000.0,14469000.0,4020000.0,5554000.0,18489000.0,4280000.0,hemat
76725000.0,27725000.0,49016000.0,6999000.0,76741000.0,-16000.0,boros
90862000.0,59511000.0,23320000.0,17319000.0,82831000.0,8031000.0,hemat
52348000.0,33564000.0,16786000.0,11549000.0,50350000.0,1998000.0,hemat
19185000.0,7657000.0,12134000.0,1093000.0,19791000.0,-606000.0,boros
46448000.0,25710000.0,16793000.0,7853000.0,42503000.0,3945000.0,normal
64560000.0,38175000.0,17738000.0,12926000.0,55913000.0,8647000.0,normal
14304000.0,8903000.0,4113000.0,2598000.0,13016000.0,1288000.0,normal
84060000.0,45760000.0,45555000.0,6719000.0,91315000.0,-7255000.0,boros
84706000.0,54981000.0,20511000.0,20475000.0,75492000.0,9214000.0,hemat
46525000.0,24732000.0,24831000.0,1745000.0,49563000.0,-3038000.0,boros
75949000.0,51207000.0,13286000.0,17442000.0,64493000.0,11456000.0,hemat
90212000.0,53356000.0,27046000.0,18621000.0,80402000.0,9810000.0,hemat
63750000.0,30858000.0,25020000.0,12115000.0,55878000.0,7872000.0,normal
50541000.0,30973000.0,18476000.0,10288000.0,49449000.0,1092000.0,normal
